628: g0-s3, g1-s1, y0-s1, y1-s2, b0-s3, b1-s3, 
629: g0-s3, g1-s1, y0-s1, y1-s2, b0-s3, b1-s3->s2, 
630: g0-s3, g1-s1, y0-s1->s2, y1-s2, b0-s3, b1-s3->s2, 
631: g0-s3, g1-s1, y0-s1->s2, y1-s2, b0-s3, b1-s2, 
632: g0-s3, g1-s1, y0-s1->s2, y1-s2->s1, b0-s3, b1-s2, 
633: g0-s3, g1-s1, y0-s1->s2, y1-s2->s1, b0-s3, b1-s2, 
634: g0-s3->s0, g1-s1->s0, y0-s2, y1-s2->s1, b0-s3, b1-s2->s0, 
635: g0-s3->s0, g1-s0, y0-s2, y1-s2->s1, b0-s3, b1-s2->s0, 
636: g0-s3->s0, g1-s0, y0-s2, y1-s1, b0-s3, b1-s0, 
637: g0-s0, g1-s0, y0-s2, y1-s1, b0-s3->s2, b1-s0, 
638: g0-s0, g1-s0, y0-s2, y1-s1, b0-s3->s2, b1-s0, 
639: g0-s0, g1-s0, y0-s2, y1-s1->s3, b0-s2, b1-s0, 
640: g0-s0, g1-s0, y0-s2, y1-s3, b0-s2, b1-s0, 
641: g0-s0, g1-s0, y0-s2, y1-s3, b0-s2, b1-s0, 
642: g0-s0, g1-s0, y0-s2->s1, y1-s3, b0-s2, b1-s0, 
643: g0-s0, g1-s0->s3, y0-s2->s1, y1-s3, b0-s2, b1-s0, 
644: g0-s0, g1-s0->s3, y0-s2->s1, y1-s3, b0-s2, b1-s0, 
645: g0-s0, g1-s0->s3, y0-s2->s1, y1-s3, b0-s2->s0, b1-s0, 
646: g0-s0, g1-s3, y0-s1, y1-s3, b0-s2->s0, b1-s0, 
647: g0-s0, g1-s3, y0-s1, y1-s3->s1, b0-s0, b1-s0, 
648: g0-s0, g1-s3, y0-s1, y1-s1, b0-s0, b1-s0, 
649: g0-s0, g1-s3, y0-s1->s3, y1-s1, b0-s0, b1-s0, 
650: g0-s0, g1-s3, y0-s3, y1-s1, b0-s0, b1-s0, 
651: g0-s0, g1-s3, y0-s3, y1-s1->s2, b0-s0, b1-s0, 
652: g0-s0, g1-s3->s0, y0-s3, y1-s1->s2, b0-s0, b1-s0, 
653: g0-s0->s1, g1-s3->s0, y0-s3, y1-s1->s2, b0-s0, b1-s0, 
654: g0-s1, g1-s3->s0, y0-s3, y1-s1->s2, b0-s0, b1-s0, 
655: g0-s1, g1-s0, y0-s3, y1-s2, b0-s0, b1-s0, 
656: g0-s1, g1-s0, y0-s3, y1-s2, b0-s0, b1-s0, 
657: g0-s1, g1-s0, y0-s3, y1-s2, b0-s0, b1-s0, 
658: g0-s1, g1-s0, y0-s3->s1, y1-s2, b0-s0, b1-s0, 
659: g0-s1, g1-s0, y0-s1, y1-s2, b0-s0, b1-s0, 
660: g0-s1->s0, g1-s0, y0-s1, y1-s2, b0-s0, b1-s0, 
661: g0-s0, g1-s0, y0-s1, y1-s2, b0-s0, b1-s0, 
662: g0-s0, g1-s0, y0-s1, y1-s2->s1, b0-s0, b1-s0, 
663: g0-s0, g1-s0, y0-s1->s2, y1-s2->s1, b0-s0, b1-s0, 
664: g0-s0, g1-s0, y0-s1->s2, y1-s2->s1, b0-s0, b1-s0, 
665: g0-s0, g1-s0, y0-s1->s2, y1-s2->s1, b0-s0, b1-s0, 
666: g0-s0, g1-s0, y0-s1->s2, y1-s1, b0-s0, b1-s0, 
667: g0-s0, g1-s0, y0-s2, y1-s1, b0-s0, b1-s0, 
668: g0-s0, g1-s0, y0-s2, y1-s1, b0-s0, b1-s0, 
669: g0-s0, g1-s0, y0-s2, y1-s1->s3, b0-s0, b1-s0, 
670: g0-s0, g1-s0, y0-s2, y1-s3, b0-s0, b1-s0->s2, 
671: g0-s0, g1-s0, y0-s2, y1-s3, b0-s0, b1-s0->s2, 
672: g0-s0, g1-s0, y0-s2, y1-s3, b0-s0, b1-s2, 
673: g0-s0, g1-s0, y0-s2, y1-s3, b0-s0, b1-s2, 
674: g0-s0, g1-s0->s1, y0-s2, y1-s3, b0-s0, b1-s2, 
675: g0-s0, g1-s1, y0-s2, y1-s3, b0-s0, b1-s2, 
676: g0-s0, g1-s1, y0-s2, y1-s3, b0-s0, b1-s2->s3, 
677: g0-s0, g1-s1, y0-s2, y1-s3, b0-s0, b1-s2->s3, 
678: g0-s0, g1-s1, y0-s2->s1, y1-s3->s1, b0-s0, b1-s3, 
679: g0-s0, g1-s1->s0, y0-s2->s1, y1-s1, b0-s0, b1-s3, 
680: g0-s0, g1-s0, y0-s2->s1, y1-s1, b0-s0, b1-s3, 
681: g0-s0, g1-s0, y0-s2->s1, y1-s1, b0-s0, b1-s3, 
682: g0-s0, g1-s0, y0-s1, y1-s1->s2, b0-s0, b1-s3, 
683: g0-s0->s3, g1-s0, y0-s1, y1-s1->s2, b0-s0, b1-s3, 
684: g0-s0->s3, g1-s0, y0-s1->s3, y1-s1->s2, b0-s0, b1-s3, 
685: g0-s0->s3, g1-s0, y0-s3, y1-s1->s2, b0-s0, b1-s3, 
686: g0-s3, g1-s0, y0-s3, y1-s2, b0-s0, b1-s3->s2, 
687: g0-s3, g1-s0, y0-s3, y1-s2, b0-s0->s2, b1-s3->s2, 
688: g0-s3, g1-s0, y0-s3, y1-s2, b0-s0->s2, b1-s2, 
689: g0-s3, g1-s0, y0-s3, y1-s2, b0-s2, b1-s2, 
690: g0-s3, g1-s0, y0-s3, y1-s2, b0-s2, b1-s2, 
691: g0-s3, g1-s0, y0-s3->s1, y1-s2, b0-s2, b1-s2, 
692: g0-s3, g1-s0, y0-s1, y1-s2, b0-s2, b1-s2, 
693: g0-s3, g1-s0->s3, y0-s1, y1-s2, b0-s2, b1-s2, 
694: g0-s3, g1-s0->s3, y0-s1, y1-s2, b0-s2, b1-s2, 
695: g0-s3->s0, g1-s0->s3, y0-s1->s2, y1-s2, b0-s2, b1-s2, 
696: g0-s3->s0, g1-s3, y0-s1->s2, y1-s2, b0-s2, b1-s2, 
697: g0-s3->s0, g1-s3, y0-s1->s2, y1-s2, b0-s2, b1-s2->s0, 
698: g0-s0, g1-s3, y0-s1->s2, y1-s2, b0-s2->s3, b1-s2->s0, 
699: g0-s0, g1-s3, y0-s2, y1-s2, b0-s2->s3, b1-s0, 
700: g0-s0, g1-s3, y0-s2, y1-s2, b0-s3, b1-s0, 
701: g0-s0, g1-s3, y0-s2, y1-s2, b0-s3, b1-s0, 
702: g0-s0->s1, g1-s3->s0, y0-s2, y1-s2, b0-s3, b1-s0, 
703: g0-s1, g1-s3->s0, y0-s2, y1-s2->s1, b0-s3, b1-s0, 
704: g0-s1, g1-s3->s0, y0-s2, y1-s2->s1, b0-s3, b1-s0, 
705: g0-s1->s0, g1-s0, y0-s2, y1-s2->s1, b0-s3, b1-s0, 
706: g0-s0, g1-s0, y0-s2, y1-s2->s1, b0-s3, b1-s0, 
707: g0-s0, g1-s0, y0-s2, y1-s1, b0-s3->s2, b1-s0, 
708: g0-s0, g1-s0->s1, y0-s2->s1, y1-s1, b0-s3->s2, b1-s0, 
709: g0-s0, g1-s1, y0-s2->s1, y1-s1->s3, b0-s2, b1-s0->s2, 
710: g0-s0, g1-s1, y0-s2->s1, y1-s3, b0-s2, b1-s0->s2, 
711: g0-s0, g1-s1->s0, y0-s2->s1, y1-s3, b0-s2, b1-s2, 
712: g0-s0, g1-s0, y0-s1, y1-s3, b0-s2, b1-s2, 
713: g0-s0, g1-s0, y0-s1->s3, y1-s3->s1, b0-s2, b1-s2, 
714: g0-s0, g1-s0, y0-s3, y1-s1, b0-s2->s0, b1-s2, 
715: g0-s0, g1-s0, y0-s3, y1-s1->s2, b0-s2->s0, b1-s2, 
716: g0-s0, g1-s0, y0-s3, y1-s1->s2, b0-s0, b1-s2, 
717: g0-s0->s3, g1-s0, y0-s3, y1-s1->s2, b0-s0, b1-s2, 
718: g0-s0->s3, g1-s0, y0-s3, y1-s1->s2, b0-s0, b1-s2, 
719: g0-s0->s3, g1-s0, y0-s3->s1, y1-s2, b0-s0, b1-s2->s3, 
720: g0-s3, g1-s0->s3, y0-s1, y1-s2, b0-s0, b1-s2->s3, 
721: g0-s3, g1-s0->s3, y0-s1->s2, y1-s2, b0-s0, b1-s3, 
722: g0-s3, g1-s0->s3, y0-s1->s2, y1-s2, b0-s0, b1-s3, 
723: g0-s3, g1-s3, y0-s1->s2, y1-s2, b0-s0, b1-s3, 
724: g0-s3, g1-s3, y0-s1->s2, y1-s2, b0-s0, b1-s3, 
725: g0-s3, g1-s3, y0-s2, y1-s2, b0-s0, b1-s3, 
726: g0-s3, g1-s3, y0-s2, y1-s2, b0-s0->s2, b1-s3, 
727: g0-s3, g1-s3, y0-s2, y1-s2, b0-s0->s2, b1-s3, 
728: g0-s3, g1-s3, y0-s2, y1-s2, b0-s2, b1-s3, 
729: g0-s3, g1-s3, y0-s2, y1-s2, b0-s2, b1-s3, 
730: g0-s3, g1-s3, y0-s2, y1-s2, b0-s2, b1-s3, 
731: g0-s3->s0, g1-s3, y0-s2, y1-s2->s1, b0-s2, b1-s3, 
732: g0-s3->s0, g1-s3, y0-s2, y1-s2->s1, b0-s2, b1-s3, 
733: g0-s3->s0, g1-s3, y0-s2, y1-s2->s1, b0-s2, b1-s3->s2, 
734: g0-s0, g1-s3->s0, y0-s2, y1-s2->s1, b0-s2, b1-s3->s2, 
735: g0-s0, g1-s3->s0, y0-s2, y1-s1, b0-s2, b1-s2, 
736: g0-s0, g1-s3->s0, y0-s2, y1-s1->s3, b0-s2, b1-s2, 
737: g0-s0, g1-s0, y0-s2, y1-s3, b0-s2, b1-s2, 
738: g0-s0, g1-s0, y0-s2, y1-s3, b0-s2, b1-s2, 
739: g0-s0, g1-s0, y0-s2, y1-s3, b0-s2, b1-s2, 
740: g0-s0, g1-s0, y0-s2, y1-s3, b0-s2, b1-s2, 
741: g0-s0, g1-s0, y0-s2, y1-s3, b0-s2, b1-s2, 
742: g0-s0, g1-s0, y0-s2, y1-s3, b0-s2->s3, b1-s2, 
743: g0-s0->s1, g1-s0, y0-s2, y1-s3, b0-s2->s3, b1-s2->s0, 
744: g0-s1, g1-s0, y0-s2, y1-s3, b0-s3, b1-s2->s0, 
745: g0-s1, g1-s0, y0-s2->s1, y1-s3->s1, b0-s3, b1-s0, 
746: g0-s1, g1-s0->s1, y0-s2->s1, y1-s1, b0-s3, b1-s0, 
747: g0-s1, g1-s1, y0-s2->s1, y1-s1, b0-s3, b1-s0, 
748: g0-s1, g1-s1, y0-s2->s1, y1-s1, b0-s3, b1-s0, 
749: g0-s1, g1-s1, y0-s1, y1-s1->s2, b0-s3, b1-s0, 
750: g0-s1, g1-s1, y0-s1, y1-s1->s2, b0-s3, b1-s0, 
751: g0-s1->s0, g1-s1, y0-s1, y1-s1->s2, b0-s3, b1-s0, 
752: g0-s0, g1-s1, y0-s1, y1-s1->s2, b0-s3->s2, b1-s0, 
753: g0-s0, g1-s1, y0-s1, y1-s2, b0-s3->s2, b1-s0, 
754: g0-s0, g1-s1, y0-s1, y1-s2, b0-s2, b1-s0, 
755: g0-s0, g1-s1, y0-s1, y1-s2, b0-s2, b1-s0, 
756: g0-s0, g1-s1, y0-s1, y1-s2, b0-s2, b1-s0->s2, 
757: g0-s0, g1-s1, y0-s1->s3, y1-s2, b0-s2, b1-s0->s2, 
758: g0-s0, g1-s1->s0, y0-s3, y1-s2, b0-s2, b1-s2, 
759: g0-s0, g1-s0, y0-s3, y1-s2, b0-s2, b1-s2, 
760: g0-s0, g1-s0, y0-s3, y1-s2, b0-s2->s0, b1-s2, 
761: g0-s0, g1-s0, y0-s3->s1, y1-s2, b0-s2->s0, b1-s2, 
762: g0-s0, g1-s0, y0-s1, y1-s2, b0-s0, b1-s2, 
763: g0-s0, g1-s0, y0-s1, y1-s2, b0-s0, b1-s2, 
764: g0-s0, g1-s0, y0-s1->s2, y1-s2, b0-s0, b1-s2, 
765: g0-s0->s3, g1-s0, y0-s1->s2, y1-s2->s1, b0-s0, b1-s2, 
766: g0-s0->s3, g1-s0, y0-s1->s2, y1-s2->s1, b0-s0, b1-s2, 
767: g0-s0->s3, g1-s0, y0-s1->s2, y1-s2->s1, b0-s0, b1-s2, 
768: g0-s3, g1-s0, y0-s2, y1-s2->s1, b0-s0, b1-s2, 
769: g0-s3, g1-s0, y0-s2, y1-s1, b0-s0, b1-s2, 
770: g0-s3, g1-s0, y0-s2, y1-s1, b0-s0, b1-s2, 
771: g0-s3, g1-s0->s3, y0-s2, y1-s1->s3, b0-s0, b1-s2->s3, 
772: g0-s3->s0, g1-s0->s3, y0-s2, y1-s3, b0-s0, b1-s2->s3, 
773: g0-s3->s0, g1-s0->s3, y0-s2, y1-s3, b0-s0, b1-s3, 
774: g0-s3->s0, g1-s3, y0-s2, y1-s3, b0-s0, b1-s3, 
775: g0-s0, g1-s3, y0-s2, y1-s3, b0-s0, b1-s3, 
776: g0-s0, g1-s3, y0-s2, y1-s3, b0-s0, b1-s3, 
777: g0-s0, g1-s3, y0-s2->s1, y1-s3, b0-s0, b1-s3, 
778: g0-s0, g1-s3, y0-s2->s1, y1-s3, b0-s0, b1-s3, 
779: g0-s0, g1-s3, y0-s2->s1, y1-s3, b0-s0, b1-s3, 
780: g0-s0, g1-s3, y0-s2->s1, y1-s3, b0-s0, b1-s3, 
781: g0-s0, g1-s3, y0-s1, y1-s3, b0-s0, b1-s3, 
782: g0-s0, g1-s3, y0-s1->s3, y1-s3, b0-s0, b1-s3, 
783: g0-s0, g1-s3, y0-s3, y1-s3->s1, b0-s0, b1-s3, 
784: g0-s0, g1-s3, y0-s3, y1-s1, b0-s0, b1-s3, 
785: g0-s0, g1-s3, y0-s3, y1-s1, b0-s0, b1-s3, 
786: g0-s0, g1-s3, y0-s3, y1-s1, b0-s0, b1-s3, 
787: g0-s0, g1-s3, y0-s3, y1-s1->s2, b0-s0, b1-s3->s2, 
788: g0-s0, g1-s3, y0-s3, y1-s1->s2, b0-s0, b1-s3->s2, 
789: g0-s0->s1, g1-s3->s0, y0-s3, y1-s1->s2, b0-s0, b1-s2, 
790: g0-s1, g1-s3->s0, y0-s3, y1-s1->s2, b0-s0, b1-s2->s0, 
791: g0-s1, g1-s3->s0, y0-s3, y1-s2, b0-s0, b1-s2->s0, 
792: g0-s1, g1-s0, y0-s3, y1-s2, b0-s0, b1-s0, 
793: g0-s1, g1-s0, y0-s3, y1-s2, b0-s0, b1-s0, 
794: g0-s1->s0, g1-s0, y0-s3->s1, y1-s2, b0-s0, b1-s0, 
795: g0-s0, g1-s0, y0-s1, y1-s2, b0-s0->s2, b1-s0, 
796: g0-s0, g1-s0, y0-s1, y1-s2, b0-s0->s2, b1-s0, 
797: g0-s0, g1-s0, y0-s1->s2, y1-s2->s1, b0-s2, b1-s0, 
798: g0-s0, g1-s0, y0-s1->s2, y1-s2->s1, b0-s2, b1-s0, 
799: g0-s0, g1-s0, y0-s1->s2, y1-s2->s1, b0-s2, b1-s0, 
800: g0-s0, g1-s0, y0-s1->s2, y1-s2->s1, b0-s2->s3, b1-s0, 
801: g0-s0, g1-s0, y0-s2, y1-s1, b0-s2->s3, b1-s0, 
802: g0-s0, g1-s0, y0-s2, y1-s1, b0-s3, b1-s0, 
803: g0-s0, g1-s0, y0-s2, y1-s1, b0-s3, b1-s0, 
804: g0-s0, g1-s0, y0-s2, y1-s1->s3, b0-s3, b1-s0, 
805: g0-s0, g1-s0, y0-s2, y1-s3, b0-s3, b1-s0, 
806: g0-s0, g1-s0->s1, y0-s2, y1-s3, b0-s3, b1-s0, 
807: g0-s0, g1-s1, y0-s2, y1-s3, b0-s3, b1-s0, 
808: g0-s0, g1-s1, y0-s2, y1-s3, b0-s3, b1-s0, 
809: g0-s0, g1-s1, y0-s2->s1, y1-s3, b0-s3->s2, b1-s0, 
810: g0-s0, g1-s1->s0, y0-s2->s1, y1-s3, b0-s3->s2, b1-s0, 
811: g0-s0->s3, g1-s0, y0-s2->s1, y1-s3, b0-s2, b1-s0, 
812: g0-s0->s3, g1-s0, y0-s2->s1, y1-s3, b0-s2, b1-s0, 
813: g0-s0->s3, g1-s0, y0-s1, y1-s3, b0-s2, b1-s0, 
814: g0-s3, g1-s0, y0-s1, y1-s3->s1, b0-s2, b1-s0, 
815: g0-s3, g1-s0, y0-s1, y1-s1, b0-s2, b1-s0, 
816: g0-s3, g1-s0, y0-s1->s3, y1-s1, b0-s2->s0, b1-s0, 
817: g0-s3->s0, g1-s0, y0-s3, y1-s1, b0-s2->s0, b1-s0, 
818: g0-s3->s0, g1-s0, y0-s3, y1-s1->s2, b0-s0, b1-s0, 
819: g0-s3->s0, g1-s0, y0-s3, y1-s1->s2, b0-s0, b1-s0, 
820: g0-s0, g1-s0, y0-s3, y1-s1->s2, b0-s0, b1-s0->s2, 
821: g0-s0, g1-s0, y0-s3, y1-s1->s2, b0-s0, b1-s0->s2, 
822: g0-s0, g1-s0, y0-s3->s1, y1-s2, b0-s0, b1-s2, 
823: g0-s0, g1-s0, y0-s1, y1-s2, b0-s0, b1-s2->s3, 
824: g0-s0, g1-s0, y0-s1, y1-s2, b0-s0, b1-s2->s3, 
825: g0-s0, g1-s0, y0-s1, y1-s2, b0-s0, b1-s3, 
826: g0-s0, g1-s0->s3, y0-s1->s2, y1-s2, b0-s0, b1-s3, 
827: g0-s0, g1-s0->s3, y0-s1->s2, y1-s2, b0-s0, b1-s3, 
828: g0-s0, g1-s0->s3, y0-s1->s2, y1-s2, b0-s0, b1-s3, 
829: g0-s0, g1-s3, y0-s1->s2, y1-s2, b0-s0, b1-s3, 
830: g0-s0, g1-s3, y0-s2, y1-s2, b0-s0, b1-s3->s2, 
831: g0-s0, g1-s3, y0-s2, y1-s2, b0-s0, b1-s3->s2, 
832: g0-s0, g1-s3->s0, y0-s2, y1-s2, b0-s0, b1-s2, 
833: g0-s0, g1-s3->s0, y0-s2, y1-s2->s1, b0-s0, b1-s2, 
834: g0-s0, g1-s3->s0, y0-s2, y1-s2->s1, b0-s0, b1-s2, 
835: g0-s0, g1-s0, y0-s2, y1-s2->s1, b0-s0, b1-s2, 
836: g0-s0, g1-s0, y0-s2, y1-s2->s1, b0-s0, b1-s2, 
837: g0-s0->s1, g1-s0, y0-s2, y1-s1, b0-s0, b1-s2, 
838: g0-s1, g1-s0, y0-s2, y1-s1, b0-s0, b1-s2, 
839: g0-s1, g1-s0->s1, y0-s2, y1-s1->s3, b0-s0, b1-s2, 
840: g0-s1, g1-s1, y0-s2, y1-s3, b0-s0, b1-s2, 
841: g0-s1, g1-s1, y0-s2, y1-s3, b0-s0->s2, b1-s2, 
842: g0-s1, g1-s1, y0-s2, y1-s3, b0-s0->s2, b1-s2->s0, 
843: g0-s1, g1-s1, y0-s2, y1-s3, b0-s2, b1-s2->s0, 
844: g0-s1->s0, g1-s1, y0-s2, y1-s3, b0-s2, b1-s0, 
845: g0-s0, g1-s1->s0, y0-s2, y1-s3->s1, b0-s2, b1-s0, 
846: g0-s0, g1-s0, y0-s2, y1-s1, b0-s2, b1-s0, 
847: g0-s0, g1-s0, y0-s2, y1-s1, b0-s2, b1-s0, 
848: g0-s0, g1-s0, y0-s2->s1, y1-s1, b0-s2, b1-s0, 
849: g0-s0, g1-s0, y0-s2->s1, y1-s1->s2, b0-s2, b1-s0, 
850: g0-s0, g1-s0, y0-s2->s1, y1-s1->s2, b0-s2, b1-s0, 
851: g0-s0, g1-s0, y0-s2->s1, y1-s1->s2, b0-s2, b1-s0, 
852: g0-s0, g1-s0, y0-s1, y1-s1->s2, b0-s2, b1-s0, 
853: g0-s0, g1-s0, y0-s1, y1-s2, b0-s2, b1-s0, 
854: g0-s0->s3, g1-s0, y0-s1, y1-s2, b0-s2->s3, b1-s0, 
855: g0-s0->s3, g1-s0, y0-s1->s3, y1-s2, b0-s2->s3, b1-s0, 
856: g0-s0->s3, g1-s0, y0-s3, y1-s2, b0-s3, b1-s0, 
857: g0-s3, g1-s0, y0-s3, y1-s2, b0-s3, b1-s0, 
858: g0-s3, g1-s0, y0-s3, y1-s2, b0-s3, b1-s0, 
859: g0-s3, g1-s0, y0-s3, y1-s2, b0-s3, b1-s0, 
860: g0-s3, g1-s0->s3, y0-s3, y1-s2->s1, b0-s3, b1-s0, 
861: g0-s3, g1-s0->s3, y0-s3, y1-s2->s1, b0-s3, b1-s0, 
862: g0-s3, g1-s0->s3, y0-s3, y1-s2->s1, b0-s3, b1-s0, 
863: g0-s3, g1-s3, y0-s3, y1-s2->s1, b0-s3, b1-s0, 
864: g0-s3, g1-s3, y0-s3, y1-s1, b0-s3, b1-s0, 
865: g0-s3, g1-s3, y0-s3, y1-s1->s3, b0-s3, b1-s0, 
866: g0-s3, g1-s3, y0-s3, y1-s3, b0-s3, b1-s0, 
867: g0-s3, g1-s3, y0-s3, y1-s3, b0-s3, b1-s0, 
868: g0-s3, g1-s3, y0-s3->s1, y1-s3, b0-s3, b1-s0, 
869: g0-s3, g1-s3, y0-s1, y1-s3, b0-s3->s2, b1-s0->s2, 
870: g0-s3, g1-s3, y0-s1->s2, y1-s3, b0-s3->s2, b1-s0->s2, 
871: g0-s3, g1-s3, y0-s1->s2, y1-s3, b0-s2, b1-s2, 
872: g0-s3, g1-s3, y0-s1->s2, y1-s3, b0-s2, b1-s2, 
873: g0-s3, g1-s3, y0-s1->s2, y1-s3, b0-s2, b1-s2, 
874: g0-s3, g1-s3, y0-s2, y1-s3, b0-s2, b1-s2, 
875: g0-s3->s0, g1-s3, y0-s2, y1-s3, b0-s2, b1-s2, 
876: g0-s3->s0, g1-s3, y0-s2, y1-s3, b0-s2, b1-s2, 
877: g0-s3->s0, g1-s3, y0-s2, y1-s3, b0-s2->s0, b1-s2, 
878: g0-s0, g1-s3, y0-s2, y1-s3, b0-s2->s0, b1-s2, 
879: g0-s0, g1-s3, y0-s2, y1-s3, b0-s0, b1-s2->s3, 
880: g0-s0, g1-s3->s0, y0-s2, y1-s3, b0-s0, b1-s2->s3, 
881: g0-s0, g1-s3->s0, y0-s2, y1-s3, b0-s0, b1-s3, 
882: g0-s0, g1-s3->s0, y0-s2->s1, y1-s3, b0-s0, b1-s3, 
883: g0-s0, g1-s0, y0-s2->s1, y1-s3->s1, b0-s0, b1-s3, 
884: g0-s0, g1-s0, y0-s2->s1, y1-s1, b0-s0, b1-s3, 
885: g0-s0, g1-s0, y0-s2->s1, y1-s1, b0-s0, b1-s3, 
886: g0-s0, g1-s0, y0-s1, y1-s1, b0-s0, b1-s3, 
887: g0-s0->s1, g1-s0, y0-s1, y1-s1->s2, b0-s0, b1-s3->s2, 
888: g0-s1, g1-s0, y0-s1->s3, y1-s1->s2, b0-s0, b1-s3->s2, 
889: g0-s1, g1-s0, y0-s3, y1-s1->s2, b0-s0, b1-s2, 
890: g0-s1, g1-s0, y0-s3, y1-s1->s2, b0-s0, b1-s2, 
891: g0-s1, g1-s0, y0-s3, y1-s2, b0-s0, b1-s2, 
892: g0-s1->s0, g1-s0->s1, y0-s3, y1-s2, b0-s0, b1-s2, 
893: g0-s0, g1-s1, y0-s3, y1-s2, b0-s0, b1-s2, 
894: g0-s0, g1-s1, y0-s3->s1, y1-s2, b0-s0, b1-s2, 
895: g0-s0, g1-s1, y0-s1, y1-s2, b0-s0->s2, b1-s2->s0, 
896: g0-s0, g1-s1->s0, y0-s1, y1-s2, b0-s0->s2, b1-s2->s0, 
897: g0-s0, g1-s0, y0-s1, y1-s2, b0-s2, b1-s0, 
898: g0-s0, g1-s0, y0-s1, y1-s2->s1, b0-s2, b1-s0, 
899: g0-s0->s3, g1-s0, y0-s1->s2, y1-s2->s1, b0-s2, b1-s0, 
900: g0-s0->s3, g1-s0, y0-s1->s2, y1-s2->s1, b0-s2, b1-s0, 
901: g0-s0->s3, g1-s0, y0-s1->s2, y1-s2->s1, b0-s2->s3, b1-s0, 
902: g0-s3, g1-s0, y0-s1->s2, y1-s1, b0-s2->s3, b1-s0, 
903: g0-s3, g1-s0, y0-s2, y1-s1, b0-s3, b1-s0, 
904: g0-s3, g1-s0, y0-s2, y1-s1->s3, b0-s3, b1-s0, 
905: g0-s3, g1-s0, y0-s2, y1-s3, b0-s3, b1-s0, 
906: g0-s3, g1-s0, y0-s2, y1-s3, b0-s3, b1-s0, 
907: g0-s3, g1-s0->s3, y0-s2, y1-s3, b0-s3, b1-s0, 
908: g0-s3->s0, g1-s0->s3, y0-s2, y1-s3, b0-s3, b1-s0, 
909: g0-s3->s0, g1-s0->s3, y0-s2, y1-s3, b0-s3, b1-s0, 
910: g0-s3->s0, g1-s3, y0-s2, y1-s3, b0-s3, b1-s0, 
911: g0-s0, g1-s3, y0-s2->s1, y1-s3, b0-s3, b1-s0, 
912: g0-s0, g1-s3, y0-s2->s1, y1-s3, b0-s3, b1-s0, 
913: g0-s0, g1-s3, y0-s2->s1, y1-s3, b0-s3->s2, b1-s0, 
914: g0-s0, g1-s3, y0-s2->s1, y1-s3, b0-s3->s2, b1-s0, 
915: g0-s0, g1-s3, y0-s1, y1-s3, b0-s2, b1-s0, 
916: g0-s0, g1-s3, y0-s1, y1-s3, b0-s2, b1-s0, 
917: g0-s0, g1-s3, y0-s1->s3, y1-s3, b0-s2->s0, b1-s0, 
918: g0-s0, g1-s3, y0-s3, y1-s3, b0-s2->s0, b1-s0, 
919: g0-s0, g1-s3, y0-s3, y1-s3->s1, b0-s0, b1-s0->s2, 
920: g0-s0, g1-s3, y0-s3, y1-s1, b0-s0, b1-s0->s2, 
921: g0-s0, g1-s3, y0-s3, y1-s1->s2, b0-s0, b1-s2, 
922: g0-s0->s1, g1-s3, y0-s3, y1-s1->s2, b0-s0, b1-s2, 
923: g0-s1, g1-s3->s0, y0-s3, y1-s1->s2, b0-s0, b1-s2->s3, 
924: g0-s1, g1-s3->s0, y0-s3, y1-s1->s2, b0-s0, b1-s2->s3, 
925: g0-s1, g1-s3->s0, y0-s3, y1-s2, b0-s0, b1-s3, 
926: g0-s1, g1-s0, y0-s3, y1-s2, b0-s0, b1-s3, 
927: g0-s1->s0, g1-s0, y0-s3, y1-s2, b0-s0, b1-s3, 
928: g0-s0, g1-s0, y0-s3, y1-s2, b0-s0, b1-s3, 
929: g0-s0, g1-s0, y0-s3->s1, y1-s2, b0-s0, b1-s3, 
930: g0-s0, g1-s0, y0-s1, y1-s2, b0-s0, b1-s3, 
931: g0-s0, g1-s0, y0-s1->s2, y1-s2, b0-s0, b1-s3, 
932: g0-s0, g1-s0, y0-s1->s2, y1-s2, b0-s0, b1-s3->s2, 
933: g0-s0, g1-s0, y0-s1->s2, y1-s2, b0-s0, b1-s3->s2, 
934: g0-s0, g1-s0, y0-s1->s2, y1-s2, b0-s0, b1-s2, 
935: g0-s0, g1-s0->s1, y0-s2, y1-s2, b0-s0, b1-s2, 
936: g0-s0, g1-s1, y0-s2, y1-s2->s1, b0-s0, b1-s2, 
937: g0-s0, g1-s1, y0-s2, y1-s2->s1, b0-s0->s2, b1-s2, 
938: g0-s0, g1-s1, y0-s2, y1-s2->s1, b0-s0->s2, b1-s2, 
939: g0-s0, g1-s1, y0-s2, y1-s2->s1, b0-s2, b1-s2->s0, 
940: g0-s0, g1-s1, y0-s2, y1-s1, b0-s2, b1-s2->s0, 
941: g0-s0, g1-s1->s0, y0-s2, y1-s1, b0-s2, b1-s0, 
942: g0-s0, g1-s0, y0-s2, y1-s1, b0-s2, b1-s0, 
943: g0-s0, g1-s0, y0-s2, y1-s1, b0-s2, b1-s0, 
944: g0-s0, g1-s0, y0-s2, y1-s1->s3, b0-s2, b1-s0, 
945: g0-s0, g1-s0, y0-s2, y1-s3, b0-s2, b1-s0, 
946: g0-s0->s3, g1-s0, y0-s2, y1-s3, b0-s2, b1-s0, 
947: g0-s0->s3, g1-s0, y0-s2, y1-s3, b0-s2, b1-s0, 
